id,date,time,timezone,tweet,replies_count,retweets_count,likes_count,hashtags,retweet
1267751985945681920,2020-06-02,11:36:41,CEST,"I need 400 more followers for a Live stream
Please retweet this if you want to watch me live  #AmericaOrTrump #whyididntreport #Anomymous #BlackLivesMatter #seattleprotests #BlakeLivesMatter #calminkirkland #protests2020 #bunkerbabytrump #phillyexplosions #anonimous #Black",0,0,0,"['#americaortrump', '#whyididntreport', '#anomymous', '#blacklivesmatter', '#seattleprotests', '#blakelivesmatter', '#calminkirkland', '#protests2020', '#bunkerbabytrump', '#phillyexplosions', '#anonimous', '#black']",False
1267751984259641344,2020-06-02,11:36:41,CEST,"Bozulmu Sahte incil'de seni ve lkeni kurtaramayacak ...
#AmericaOrTrump  pic.twitter.com/PSaDTd82hB",0,0,0,['#americaortrump'],False
1267751981487177729,2020-06-02,11:36:40,CEST,Nope. Theyre all MAGA now... #AmericaOrTrump  pic.twitter.com/vca2RHuqkr,0,0,0,['#americaortrump'],False
1267751975799656449,2020-06-02,11:36:39,CEST,@realDonaldTrump  guess u need to arrest the police #AmericaOrTrump #BlackLivesMatter #protests2020 https://twitter.com/emieleode/status/1267751135756144640,0,0,0,"['#americaortrump', '#blacklivesmatter', '#protests2020']",False
1267751973849313280,2020-06-02,11:36:38,CEST,"#AmericaOrTrump
#Anomymous
#BlackLivesMatter
#Blacks
#riots2020
#whyididntreport
#anonimous 

Read this to gain a decent basic and fundamental understanding and know how of who what where why and how the words controlled etc 

Phat facts
Phat woke pic.twitter.com/NzzTYRuEMH",0,0,0,"['#americaortrump', '#anomymous', '#blacklivesmatter', '#blacks', '#riots2020', '#whyididntreport', '#anonimous']",False
1267751958825271303,2020-06-02,11:36:35,CEST,Ben simpsonlar izliyorum bir ilerleme olursa haber veririm Size #AmericaOrTrump  pic.twitter.com/q9ws7YUkzK,0,0,0,['#americaortrump'],False
1267751949840969728,2020-06-02,11:36:33,CEST,#riots2020 #BlackLivesMatter #AmericaOrTrump #protests2020 https://twitter.com/AdamBandt/status/1267748036651843585,0,0,0,"['#riots2020', '#blacklivesmatter', '#americaortrump', '#protests2020']",False
1267751939556601858,2020-06-02,11:36:30,CEST,"   25    | 25 Fast News on #AaryaaNews | June, 2 2020 | #NisargaCyclone | #AmericaOrTrump| #Corona| #CoronaVirusUpdates| #CoronaVirusUpdate | https://www.youtube.com/watch?v=JB3VXDI4Pk4",0,0,0,"['#aaryaanews', '#nisargacyclone', '#americaortrump', '#corona', '#coronavirusupdates', '#coronavirusupdate']",False
1267751938784976897,2020-06-02,11:36:30,CEST,"Mercedes 'e binmi Beyaz Antifa terristleri Siyahlara ta datyor.
Abd hep byleydi zaten.
Sakladn, beslediin pislikler, yediin haltlar bir gn cerahat olup patlayacakt, patlad.
Umurumda deil yiyin birbirinizi.
#AmericaOrTrump
#DictatorTrump pic.twitter.com/xoFaac9jNi",0,0,0,"['#americaortrump', '#dictatortrump']",False
1267751936423530496,2020-06-02,11:36:29,CEST,"Ich glaub, ich mach die Nachrichten diese Woche einfach mal aus. #trump #VW #blacklifematters #AmericaOrTrump  pic.twitter.com/ZjzZMNg69R",0,0,0,"['#trump', '#vw', '#blacklifematters', '#americaortrump']",False
1267751932921290752,2020-06-02,11:36:29,CEST,#AmericaOrTrump #GeorgeFlyod https://twitter.com/OGNreports/status/1267721864182476802,0,0,0,"['#americaortrump', '#georgeflyod']",False
1267751920049033216,2020-06-02,11:36:26,CEST,"We want to be safe, not to be RAPED 
Retweet if you are seeing this 
#BlackLivesMatter #AmericaOrTrump #wizkid #UnpredicatableTacha #Anomymous #protests2020 #WeAreTired #SayNoToRapist #SayNoToRape #whyididntreport pic.twitter.com/WhYdxJqyPX",0,0,1,"['#blacklivesmatter', '#americaortrump', '#wizkid', '#unpredicatabletacha', '#anomymous', '#protests2020', '#wearetired', '#saynotorapist', '#saynotorape', '#whyididntreport']",False
1267751917595308032,2020-06-02,11:36:25,CEST,"ABD Hukuk Sistemi
#AmericaOrTrump #SALI #2haziran #protests2020 #nazimhikmet #Bitcoin #ABDYANIYOR pic.twitter.com/0DRSnZly9K",0,0,0,"['#americaortrump', '#sali', '#2haziran', '#protests2020', '#nazimhikmet', '#bitcoin', '#abdyaniyor']",False
1267751905025036288,2020-06-02,11:36:22,CEST,#FirstAmendment #AmericaOrTrump #protests2020 #protectFirstAmendment,0,0,0,"['#firstamendment', '#americaortrump', '#protests2020', '#protectfirstamendment']",False
1267751904790093824,2020-06-02,11:36:22,CEST,"Le ultime dichiarazioni di @realDonaldTrump mi fanno ricordare che l'ambasciata #USA mi rifiut il visto, molti anni fa. Ammirazione! Gi sapevano con chi mi sarei schierata.

#BlackLifesMatters
#protests2020
#AmericaOrTrump",0,0,0,"['#usa', '#blacklifesmatters', '#protests2020', '#americaortrump']",False
1267751899144638465,2020-06-02,11:36:21,CEST,@realDonaldTrump #AmericaOrTrump #Biden2020Landslide https://twitter.com/projectlincoln/status/1267278651583848448,0,0,0,"['#americaortrump', '#biden2020landslide']",False
1267751890886045696,2020-06-02,11:36:19,CEST,"#GeorgeFlyod #BlackLivesMatter #AmericaOrTrump #protests2020 

Can someone tell me why these two peacefull protesters were shot and they were unarmed pic.twitter.com/bJJeE6ddYK",0,0,0,"['#georgeflyod', '#blacklivesmatter', '#americaortrump', '#protests2020']",False
1267751883675926528,2020-06-02,11:36:17,CEST,"Justice prevails...this is cold blooded murder and the jury will need to see it the way it is, this is the start to justice, lets pray it ends that way!

#GeorgeFloyd #BlakeLivesMatter #AmericaOrTrump #BlackLifesMatters #JusticeForGeorgeFloyd #justice #BAMELivesMatter pic.twitter.com/qMoWj8vhEc",0,0,0,"['#georgefloyd', '#blakelivesmatter', '#americaortrump', '#blacklifesmatters', '#justiceforgeorgefloyd', '#justice', '#bamelivesmatter']",False
1267751876583440385,2020-06-02,11:36:15,CEST,#_ TRUE#USAProtest #AmericaOrTrump #bunkerbabytrump #Anomymous pic.twitter.com/3RILK0MIT0,0,0,0,"['#_', '#usaprotest', '#americaortrump', '#bunkerbabytrump', '#anomymous']",False
1267751871478763520,2020-06-02,11:36:14,CEST,"Tribute to George Floyd , REST IN PEACE
#BlackLivesMatter #BLACK_LIVES_MATTER #BlackLivesMatterNL #blacklifematters #AmericaOrTrump #WeLoveBlackArmy #WeLoveYouBlackArmys #GeorgeFloyd #GeorgeFloydProtests #GeorgeFloydprotest #GeorgeFloydWasMurdered
 https://youtu.be/Zc1-XIkxpOI pic.twitter.com/t4KjdZtO2N",0,0,0,"['#blacklivesmatter', '#black_lives_matter', '#blacklivesmatternl', '#blacklifematters', '#americaortrump', '#weloveblackarmy', '#weloveyoublackarmys', '#georgefloyd', '#georgefloydprotests', '#georgefloydprotest', '#georgefloydwasmurdered']",False
1267751869511880705,2020-06-02,11:36:14,CEST,"Siyahn beyaza, beyazn siyaha stnl yoktur!!!!!!!!!!!!!! #AmericaOrTrump  pic.twitter.com/Kxv4lKHNmi",0,0,0,['#americaortrump'],False
1267751858325479425,2020-06-02,11:36:11,CEST,@realDonaldTrump #AmericaOrTrump  pic.twitter.com/3JhvIZqHEn,0,0,0,['#americaortrump'],False
1267751856949923842,2020-06-02,11:36:11,CEST,USA will struggle to recover after COVID-19 and the Protests. CHINA maintains its upward acceleration. The cost of Racism #AmericaOrTrump,0,0,0,['#americaortrump'],False
1267751855620263937,2020-06-02,11:36:10,CEST,#AmericaOrTrump  https://twitter.com/Dialogue_works/status/1267751793800421377,0,1,0,['#americaortrump'],False
1267751849542725632,2020-06-02,11:36:09,CEST,"ANTIFA has NEVER killed a single person so It isn't an terr organization.ANTIFA simply means ""anti-fascism idea.All dictators trying to do is label anyone who speaks out against him a terrorist.racism is illness not idea.#AmericaOrTrump  https://twitter.com/26ramazan26esk/status/1267737503991283712",0,0,0,['#americaortrump'],False
1267751842177585153,2020-06-02,11:36:07,CEST,"This is a coordinated attack. Someone is pulling the strings here.
#CyberSecurity #cyberattacks
#Antifa #WhiteSupremacists
#BlackLivesMatter #protests2020 #AmericaOrTrump
 https://www.nbcnews.com/tech/security/twitter-takes-down-washington-protest-disinformation-bot-behavior-n1221456",0,0,0,"['#cybersecurity', '#cyberattacks', '#antifa', '#whitesupremacists', '#blacklivesmatter', '#protests2020', '#americaortrump']",False
1267751828860649472,2020-06-02,11:36:04,CEST,"Benim vatann milletini seven, bayrana ak zenci kardelerimi bu aalk oyunun iine ekmeye alan er odaklarna polisiyle, askeriyle, ulusal muhafzyla milletim en ar cevab verecektir. #AmericaOrTrump #Bible",0,0,0,"['#americaortrump', '#bible']",False
1267751818051944449,2020-06-02,11:36:01,CEST,"Go to Twitter's Search and type 'racist'
Thank me later.
#BlackLivesMatter #AmericaOrTrump",0,0,0,"['#blacklivesmatter', '#americaortrump']",False
1267751806874025984,2020-06-02,11:35:59,CEST,#AmericaOrTrump  https://twitter.com/acnewsitics/status/1267548739125665792,0,0,0,['#americaortrump'],False
1267751803917123587,2020-06-02,11:35:58,CEST,Uzun zamandr bylesi keyifli haberler almyorduk dars tm zalimlere. #AmericaOrTrump,0,0,0,['#americaortrump'],False
1267751793800421377,2020-06-02,11:35:55,CEST,"Didn't sleep much last night. To many disturbing images playing in my head. 
This one is now engraved. 
Peaceful demostrators attacked by those whose salaries WE pay, WHY?
SO he could have a photo op.
#AmericaOrTrump 
I CHOOSE AMERICA!
  pic.twitter.com/QpmEKPD5Ev",0,1,0,['#americaortrump'],False
1267751784069685248,2020-06-02,11:35:53,CEST,"La persona que haya dejado la partida a media de jumanji,acbala ya por favor  #Anomymous #AmericaOrTrump #2020Sorprendeme #trump #BlackLivesMatter",0,0,2,"['#anomymous', '#americaortrump', '#2020sorprendeme', '#trump', '#blacklivesmatter']",False
1267751781255135232,2020-06-02,11:35:52,CEST,Dont you know Putin is so pleased at what he fomented.  Putin helped elect @realDonaldTrump and gives him advice and ideas.  #AmericaOrTrump #BlueTsunami2020 #VoteOutHate https://twitter.com/upspireme/status/1267595377324158977,0,0,0,"['#americaortrump', '#bluetsunami2020', '#voteouthate']",False
1267751768068325377,2020-06-02,11:35:49,CEST, #25thAmendmentNow #AmericaOrTrump,0,0,0,"['#25thamendmentnow', '#americaortrump']",False
1267751763932823554,2020-06-02,11:35:48,CEST,trumps dick looks so small im starting to think hes a female #BlackLivesMatter #AmericaOrTrump #Anomymous #bunkerbabytrump #acab #SayTheirNames,0,0,0,"['#blacklivesmatter', '#americaortrump', '#anomymous', '#bunkerbabytrump', '#acab', '#saytheirnames']",False
1267751760501846018,2020-06-02,11:35:48,CEST,"Topuzuyla oynadn kantar, gn gelir seni de tartar  #AmericaOrTrump",0,0,0,['#americaortrump'],False
1267751756320190466,2020-06-02,11:35:47,CEST,"Humanity is superior than race , cast, creed, color.....our intelligence may fail , but a child philosophy of love tell truth 
 #AmericaOrTrump
#usaburning
#USAonFire
#BlackLivesMatter pic.twitter.com/Odg1aYJn5M",0,0,1,"['#americaortrump', '#usaburning', '#usaonfire', '#blacklivesmatter']",False
1267751754340368387,2020-06-02,11:35:46,CEST," https://youtu.be/FdIMPEJzu5c
#_
#
@Mohmedalisecret
#AmericaOrTrump
@NaguibSawiris
@AmirKarara
@petermimi",0,0,0,"['#_', '#', '#americaortrump']",False
1267751753644204033,2020-06-02,11:35:46,CEST,"Fukuyama has exonerated himself, from his article ""End of History"" wherein he claimed the unchallenged position of liberal world order, in his book 'Identity'. Interestingly, emereged popular order is also scrambling n seemingly in a whimper manner.
#AmericaOrTrump #AmericaOnFire pic.twitter.com/gBjzN8sdiQ",0,0,0,"['#americaortrump', '#americaonfire']",False
1267751747046395906,2020-06-02,11:35:44,CEST,#Ilayaraja #AmericaOrTrump #ALLLIVESMATER #BlackLivesMatter #BREAK_THE_SILENCE #COVID19 #exposedcg #JusticeForGeorgeFloyd #lockdown2020 #MartialLaw #QuarantineLife #Trump #whyididntreport #Xbox # #plan #freeplan https://twitter.com/BudgetKerala/status/1267749824411004930,0,0,0,"['#ilayaraja', '#americaortrump', '#alllivesmater', '#blacklivesmatter', '#break_the_silence', '#covid19', '#exposedcg', '#justiceforgeorgefloyd', '#lockdown2020', '#martiallaw', '#quarantinelife', '#trump', '#whyididntreport', '#xbox', '#', '#plan', '#freeplan']",False
1267751737181511684,2020-06-02,11:35:42,CEST,"The Mexican and Black Community killing each other 

Puerto Ricans: 
#AmericaOrTrump #BlackLivesMatter #chicagoprotest #GeorgeFloyd",0,0,1,"['#americaortrump', '#blacklivesmatter', '#chicagoprotest', '#georgefloyd']",False
1267751725072605184,2020-06-02,11:35:39,CEST,Make America Great Again?!? @realDonaldTrump Define your Great please... #JusticeForGeorgeFloyd #blacklifematters #TrumpHasNoPlan #AmericaOrTrump #NoRacism #WorstPresidentEver,0,0,0,"['#justiceforgeorgefloyd', '#blacklifematters', '#trumphasnoplan', '#americaortrump', '#noracism', '#worstpresidentever']",False
1267751724812365824,2020-06-02,11:35:39,CEST,Own goal #AmericaOrTrump #BlackLivesMatter https://twitter.com/barriecassidy/status/1267698855321075717,1,0,2,"['#americaortrump', '#blacklivesmatter']",False
1267751710208000000,2020-06-02,11:35:36,CEST,"52            

             
              

#AmericaOrTrump
#BlackLivesMatter pic.twitter.com/TzPpLvFyM0",0,0,0,"['#americaortrump', '#blacklivesmatter']",False
1267751709624893441,2020-06-02,11:35:35,CEST,"this is the start of a long overdue revolution.
#AmericaOrTrump",0,0,0,['#americaortrump'],False
1267751709507493888,2020-06-02,11:35:35,CEST,Elalem paparaziden beter bir ekilde hayatlarmzda biri olup olmadn merak etmekten sizce ne zaman vazgeer yada vazgeer mi ? #RueyaBitti #topyekuenkudurdular #AmericaOrTrump #SALI #2haziran #karel #nazimhikmet #Siirt #Pervari #2haziran1991 #cimsa #ithalolsunbenimolsun,0,0,0,"['#rueyabitti', '#topyekuenkudurdular', '#americaortrump', '#sali', '#2haziran', '#karel', '#nazimhikmet', '#siirt', '#pervari', '#2haziran1991', '#cimsa', '#ithalolsunbenimolsun']",False
1267751705371987968,2020-06-02,11:35:34,CEST,This has got to end #AmericaOrTrump  https://twitter.com/Mohammed_md1/status/1267737487755087872,0,0,0,['#americaortrump'],False
1267751702159077376,2020-06-02,11:35:34,CEST,DC protestors have gone missing!! #DCProtests #AmericaOrTrump  https://vm.tiktok.com/E83arP/,0,0,0,"['#dcprotests', '#americaortrump']",False
1267751697012621312,2020-06-02,11:35:32,CEST,"#USAonFire
#AmericaOrTrump
So this is how democracy dies.",0,0,1,"['#usaonfire', '#americaortrump']",False
1267751696735690753,2020-06-02,11:35:32,CEST,#BlackOutTuesday #BlackLivesMatter #BLM #BLMMOVEMENT #BlackOutDay2020 #Blackout #BLACK_LIVES_MATTER #_vs__ #_ #whyididntreport #anonymousbrasil #AmericaOrTrump #Anomymous #anonimous #calminkirkland #BlakeLivesMatter #_ #protests2020 pic.twitter.com/31JbWqzuYu,0,0,1,"['#blackouttuesday', '#blacklivesmatter', '#blm', '#blmmovement', '#blackoutday2020', '#blackout', '#black_lives_matter', '#_vs__', '#_', '#whyididntreport', '#anonymousbrasil', '#americaortrump', '#anomymous', '#anonimous', '#calminkirkland', '#blakelivesmatter', '#_', '#protests2020']",False
1267751688368242688,2020-06-02,11:35:30,CEST,#AmericaOrTrump  pic.twitter.com/Q36xvG2Ws6,0,0,2,['#americaortrump'],False
1267751653983358976,2020-06-02,11:35:22,CEST,"We can love our nation
Without loving our government
#StepDownModi
#AmericaOrTrump #BlackLivesMatter",0,0,1,"['#stepdownmodi', '#americaortrump', '#blacklivesmatter']",False
1267751650195910656,2020-06-02,11:35:21,CEST,#AmericaOrTrump #GeorgeFlody pic.twitter.com/paeaojIN5R,0,0,0,"['#americaortrump', '#georgeflody']",False
1267751639101902848,2020-06-02,11:35:19,CEST,#BlakeLivesMatter #AmericaOrTrump  pic.twitter.com/H3rio6tJEQ,0,0,0,"['#blakelivesmatter', '#americaortrump']",False
1267751634194640896,2020-06-02,11:35:17,CEST,"#USAonFire
#AmericaOrTrump
#Saudi_arabia https://aajtak.pk/divorce-rate/",0,0,0,"['#usaonfire', '#americaortrump', '#saudi_arabia']",False
1267751622559531008,2020-06-02,11:35:15,CEST,"Trump is the same as Hitler you wanna know why... 
 hated by the world
 making disgusting decisions
 impulsive
 A Dickhead
 he's literally killing people 
i have way more to compare by yeah thats the overview 
#AmericaOrTrump
#BlackLivesMatter
#protests2020",0,0,0,"['#americaortrump', '#blacklivesmatter', '#protests2020']",False
1267751611608244224,2020-06-02,11:35:12,CEST,"Consistent labour with the eternal tokens of Christ allows for consistent fruit bearing within the soul. #s8w
#Second8thWeek
#BlackLivesMatter #AmericaOrTrump #Anomymous pic.twitter.com/OvT7nmgcXw",0,0,0,"['#s8w', '#second8thweek', '#blacklivesmatter', '#americaortrump', '#anomymous']",False
1267751611595620352,2020-06-02,11:35:12,CEST,"If You Dont Have Something Constructive To Say, Keep Shut-Huston Police Chief Tells Donald Trump.  https://koko.ng/if-yo-huston-police-chief-tells-donald-trump/ #AmericaOrTrump #Anomymous #seattleprotests #BlakeLivesMatter #phillyexplosions #BlackLivesMatter",0,0,0,"['#americaortrump', '#anomymous', '#seattleprotests', '#blakelivesmatter', '#phillyexplosions', '#blacklivesmatter']",False
1267751610014367746,2020-06-02,11:35:12,CEST,"Ey Amerika ! ldrdnz kadar ln 
Bldnz kadar blnn ! 
Ortadouya ne yaptysanz..! 
Aynsn topraklarnzda grn.
Beter olun inaAllah
#AmericaOrTrump
#amerikayaniyor
#amerikabahar
#amerikanpolisi pic.twitter.com/alNxDjUTf9",0,0,0,"['#americaortrump', '#amerikayaniyor', '#amerikabahar', '#amerikanpolisi']",False
1267751595531534336,2020-06-02,11:35:08,CEST,"Siyah, beyaz deilde nce NSAN olmak gerekiyor...

#AmericaOrTrump  pic.twitter.com/1MEV3gtuAK",0,9,14,['#americaortrump'],False
1267751587734335489,2020-06-02,11:35:06,CEST,I hope youre still nauseous.... #AmericaOrTrump,0,0,0,['#americaortrump'],False
1267751562287501314,2020-06-02,11:35:00,CEST,"#AmericaOrTrump
US Dallas : a teenage girl was walking home with a grocery not part of any protest, the police shoot her in the face with a rubber bullet, half an inch lower and she'd have lost her eyes.

 she is still holding a grocery bag
#GeorgeFloyd #BlackLivesMatter pic.twitter.com/TN9qbRvJOs",0,0,0,"['#americaortrump', '#georgefloyd', '#blacklivesmatter']",False
1267751561683501057,2020-06-02,11:35:00,CEST,"Trump will pay the penalty for all of things...
#AmericaOrTrump",0,0,0,['#americaortrump'],False
1267751560270012417,2020-06-02,11:35:00,CEST,This is disgusting. POLICE shooting gas bombs at peaceful protesters!! Every minute moving forward pushing whoever's in the way and hitting them!! They did absolutely nothing! This is terrifying.. #protests2020 #AmericaOrTrump #BlackLivesMatter #BlakeLivesMatter https://twitter.com/Urquwill/status/1267618648203689985,0,0,0,"['#protests2020', '#americaortrump', '#blacklivesmatter', '#blakelivesmatter']",False
1267751545120178176,2020-06-02,11:34:56,CEST,Fucking good riddance #bunkerbabytrump #TrumpIncitesViolence #AmericaOrTrump #TrumpIsANationalDisgrace,0,0,0,"['#bunkerbabytrump', '#trumpincitesviolence', '#americaortrump', '#trumpisanationaldisgrace']",False
1267751540254785538,2020-06-02,11:34:55,CEST,"Qu puede salir mal 
#AmericaOrTrump #BlackLifesMatters #protests2020 #Trump2020 https://twitter.com/breaking911/status/1267566825560211465",0,0,0,"['#americaortrump', '#blacklifesmatters', '#protests2020', '#trump2020']",False
1267751535641071616,2020-06-02,11:34:54,CEST,Nasl ah ettiyse mrsel day lke kan alyor #AmericaOrTrump  pic.twitter.com/yKqOSij5wE,0,0,0,['#americaortrump'],False
1267751532998660096,2020-06-02,11:34:53,CEST,#BlackLivesMatter #AmericaOrTrump #protests2020 #BlackLifesMatters #blacklifematters https://twitter.com/MrDiigy/status/1267631089570512896,0,0,0,"['#blacklivesmatter', '#americaortrump', '#protests2020', '#blacklifesmatters', '#blacklifematters']",False
1267751525482405890,2020-06-02,11:34:52,CEST,ok centilmen  #AmericaOrTrump  pic.twitter.com/Qx2z99YwVL,0,1,12,['#americaortrump'],False
1267751508990406658,2020-06-02,11:34:48,CEST,#AmericaOrTrump yiyin birbirinizi,0,0,0,['#americaortrump'],False
1267751484705378304,2020-06-02,11:34:42,CEST,"#AllLivesMatter
#AlcoholMustFall
#Anonymous
#khune
#AmericaOrTrump
#BlackLivesMatter
#protests2020
#chooseday https://twitter.com/uncle_phophi/status/1267691948925747208",0,0,0,"['#alllivesmatter', '#alcoholmustfall', '#anonymous', '#khune', '#americaortrump', '#blacklivesmatter', '#protests2020', '#chooseday']",False
1267751467475181571,2020-06-02,11:34:38,CEST,nsanlar domadan nce paletten renk semi muamelesi gsteren andavallar.. Geberin aq #BlackLivesMatter #AmericaOrTrump,0,0,0,"['#blacklivesmatter', '#americaortrump']",False
1267751464514080768,2020-06-02,11:34:37,CEST,This mofo just weaponize the military against the PEOPLE! 45 must think this is a dictatorship! Oh hell Nawl! #AmericaOrTrump,0,0,0,['#americaortrump'],False
1267751463171784706,2020-06-02,11:34:37,CEST,"Ftrat degisir sanma, bu kan yine o kandir #AmericaOrTrump  https://twitter.com/thanksimamoglu/status/1267597539622223877",0,0,0,['#americaortrump'],False
1267751461615796224,2020-06-02,11:34:36,CEST,"Rakiplerinin nnde olmak iin ""FARKLI OL!""
Arayn grelim.
 Dijital Platformda Profesyonel zmler;
  http://erhanceylan.com/
#erhanceylan #dijitalreklam #SALI #AmericaOrTrump #AhmedArif #calminkirkland #Covid_19 #karel #protests2020 #RyaBitti #kemalizmistemiyorum pic.twitter.com/krZx1liAG8",0,0,1,"['#erhanceylan', '#dijitalreklam', '#sali', '#americaortrump', '#ahmedarif', '#calminkirkland', '#covid_19', '#karel', '#protests2020', '#ryabitti', '#kemalizmistemiyorum']",False
1267751459870978048,2020-06-02,11:34:36,CEST,#AmericaOrTrump ? america :),0,0,0,['#americaortrump'],False
1267751450232467456,2020-06-02,11:34:34,CEST,#ProtestoEdiyorum #MilliHesaplarBurda #MilliyetciHesaplarYanyana #YasasnHakikat #SonDakika #Minneapolisprotests #rkclahayr #Minnesota #Minneapolis #JusticeForGeorge #Anonymous #LosAngeles #BLACK_LIVES_MATTER #USAonFire #AmericaOrTrump #GeorgeFloyd #protests2020 #SALI https://twitter.com/ogutname/status/1267702809492951040,0,0,0,"['#protestoediyorum', '#millihesaplarburda', '#milliyetcihesaplaryanyana', '#yasasnhakikat', '#sondakika', '#minneapolisprotests', '#rkclahayr', '#minnesota', '#minneapolis', '#justiceforgeorge', '#anonymous', '#losangeles', '#black_lives_matter', '#usaonfire', '#americaortrump', '#georgefloyd', '#protests2020', '#sali']",False
1267751442997227520,2020-06-02,11:34:32,CEST,Un petit rsum de l'anne 2020 ? C'est par ici:  https://www.youtube.com/watch?v=ReJFfY3XOfU #AmericaOrTrump  pic.twitter.com/9AFttagcbR,0,0,1,['#americaortrump'],False
1267751441923522560,2020-06-02,11:34:32,CEST,"so like, what if we start a revolution.  we can do it, theres enough of us. lets overthrow the government y'all  #DicklessRapist #AmericaOrTrump #OverThrowTheWhiteHouse",0,0,0,"['#dicklessrapist', '#americaortrump', '#overthrowthewhitehouse']",False
1267751437628563458,2020-06-02,11:34:31,CEST,"You've totally proven yourself @BARONFIXSCORES beyond reasonable doubts and multiple times you have delivered with great result. You are the best

#MajekFashek #STEM #SayNoToRapist #UnionRiseChallenge #BlackoutDay #royalehightrades #MODS #annonymous #AmericaOrTrump #TCMS #CNN pic.twitter.com/HsgPyWA4OA",0,0,1,"['#majekfashek', '#stem', '#saynotorapist', '#unionrisechallenge', '#blackoutday', '#royalehightrades', '#mods', '#annonymous', '#americaortrump', '#tcms', '#cnn']",False
1267751436798103553,2020-06-02,11:34:30,CEST,It was the moment the penny dropped for many people I assume - #DictatorTrump #AmericaOrTrump,0,0,0,"['#dictatortrump', '#americaortrump']",False
1267751429760061441,2020-06-02,11:34:29,CEST,bruuuuuh omgggg #BlackLifesMatters #AmericaOrTrump,0,0,0,"['#blacklifesmatters', '#americaortrump']",False
1267751422768054272,2020-06-02,11:34:27,CEST,#AmericaOrTrump any Trend against trump then islamic terrorist happy ,0,0,0,['#americaortrump'],False
1267751413486157824,2020-06-02,11:34:25,CEST,"Spor tesislerinde uygulanacak tedbirler akland  https://www.medyaege.com.tr/spor-tesislerinde-uygulanacak-tedbirler-aciklandi-143714h.htm
#sal
#AmericaOrTrump
#thalOlsunBenimOlsun
#AhmedArif
#Kemalizmstemiyorum pic.twitter.com/E4Baufnz6e",0,0,0,"['#sal', '#americaortrump', '#ithalolsunbenimolsun', '#ahmedarif', '#kemalizmistemiyorum']",False
1267751413049892865,2020-06-02,11:34:25,CEST,#2Amendment #2ADefenders #AmericaOrTrump #WeThePeopleHaveHadEnough just wait till they get fed up. https://twitter.com/TomiLahren/status/1267645675501740034,0,0,0,"['#2amendment', '#2adefenders', '#americaortrump', '#wethepeoplehavehadenough']",False
1267751408658526209,2020-06-02,11:34:24,CEST,#AmericaOrTrump  pic.twitter.com/jBK4Yq6TZA,0,0,0,['#americaortrump'],False
1267751407198838784,2020-06-02,11:34:23,CEST,"@realDonaldTrump "" Do Not Kill Your Protesters "" 
#AmericaOrTrump #DictatorTrump #GeorgeFlyod pic.twitter.com/UgHXZcif3O",0,2,3,"['#americaortrump', '#dictatortrump', '#georgeflyod']",False
1267751398852222979,2020-06-02,11:34:21,CEST,"                                            

#USAonFire #AmericaOrTrump #DictatorTrump",0,0,0,"['#usaonfire', '#americaortrump', '#dictatortrump']",False
1267751392996884481,2020-06-02,11:34:20,CEST,#AmericaOrTrump #DictatorTrump #Israel_The_Illegimitate https://twitter.com/ZaidZamanHamid/status/1267738261511905280,0,0,0,"['#americaortrump', '#dictatortrump', '#israel_the_illegimitate']",False
1267751379755585536,2020-06-02,11:34:17,CEST,"Observar como se va desencadenar una tercera guerra mundial, por culpa de insensatos que no saben vivir en una sociedad. 

#anonimous #COVID19 #BlackTwitter #BlakeLivesMatter #AmericaOrTrump #paro #whyididntreport #ThePurge #Censura #Anomymous #Twitter",0,0,1,"['#anonimous', '#covid19', '#blacktwitter', '#blakelivesmatter', '#americaortrump', '#paro', '#whyididntreport', '#thepurge', '#censura', '#anomymous', '#twitter']",False
1267751379088617472,2020-06-02,11:34:17,CEST,You @sujitsingh__ get ready for knowing the fate of Trump in #AmericaOrTrump in 2020 and similarly the fate of @narendramodi in coming 2024 if his attitude is not changed. No #NamasteTrump Or no #GodiMedia can bring them back to power.,0,0,1,"['#americaortrump', '#namastetrump', '#godimedia']",False
1267751365415243777,2020-06-02,11:34:13,CEST,"Ive found the footage on here extraordinarily shocking. 
Trump is literally inciting war as part of his election strategy. 
And moving attention from #CovidUSA
#AmericaOrTrump is trending....",0,0,0,"['#covidusa', '#americaortrump']",False
1267751360285589507,2020-06-02,11:34:12,CEST,"All mankind is from ADAM and EVE. a white has no Superiority over black nor a black has any Superiority over white accept by piety and good action.
Muhammad(PBUH)
#AmericaOrTrump #BlakeLivesMatter #protests2020",0,0,0,"['#americaortrump', '#blakelivesmatter', '#protests2020']",False
1267751355533463553,2020-06-02,11:34:11,CEST,Olum cidden bizi kskanyorlarm lan #AmericaOrTrump  https://twitter.com/sputnik_TR/status/1267616922796867585,0,0,0,['#americaortrump'],False
1267751355428605952,2020-06-02,11:34:11,CEST,#AmericaOrTrump #BlackLivesMatter #protests2020 #Anomymous pic.twitter.com/rXFr3VStcA,0,0,1,"['#americaortrump', '#blacklivesmatter', '#protests2020', '#anomymous']",False
